,open,high,low,close,volume,symbol,MA20,MA50,daily_return,volatility_20,cumulative_return
2025-12-10,228.805,232.42,228.46,231.78,38790736.0,AMZN,229.83249999999998,,0.016935766935767038,0.01756164453929712,0.04835135012890679
2025-12-11,230.71,232.11,228.6901,230.28,28249599.0,AMZN,229.1365,,-0.006471654154801998,0.017163448997667516,0.04156678275815273
2025-12-12,229.87,230.08,225.12,226.19,35639118.0,AMZN,228.567,,-0.01776098662497827,0.016583806097666593,0.02306752906056353
2025-12-15,227.93,227.93,221.5,222.54,47286085.0,AMZN,227.9595,,-0.01613687607763392,0.016731034240382414,0.006558415125062167
2025-12-16,223.035,223.66,221.1304,222.56,39298857.0,AMZN,227.44400000000002,,8.987148377825882e-05,0.016693771201802987,0.006648876023338968
2025-12-17,224.655,225.19,220.99,221.27,44034418.0,AMZN,227.37999999999997,,-0.005796189791516859,0.013483623873013334,0.0008141480844905402
2025-12-18,225.705,229.225,224.41,226.76,50272419.0,AMZN,227.58350000000002,,0.024811316491164526,0.01460009728510835,0.02564566466145002
2025-12-19,226.76,229.125,225.58,227.35,85544374.0,AMZN,228.094,,0.0026018698183101208,0.013263354462681462,0.028314261160613308
2025-12-22,228.61,229.48,226.71,228.43,32261329.0,AMZN,228.481,,0.004750384869144586,0.012868265248947585,0.03319914966755633
2025-12-23,229.055,232.445,228.73,232.14,29230233.0,AMZN,228.77399999999997,,0.016241299303944245,0.01213323022657593,0.04997964629788787
2025-12-24,232.13,232.95,231.33,232.38,11420543.0,AMZN,228.90950000000004,,0.0010338588782632385,0.011701590234244663,0.05106517707720859
2025-12-26,232.035,232.99,231.18,232.52,15994726.0,AMZN,229.07749999999996,,0.0006024614854980292,0.011682132008351902,0.05169840336514575
2025-12-29,231.94,232.6,230.77,232.07,19797909.0,AMZN,229.02000000000004,,-0.001935317392052327,0.01098964900477101,0.04966303315391962
2025-12-30,231.205,232.77,230.2,232.53,21910453.0,AMZN,228.95250000000001,,0.001982160555004997,0.010979017606498455,0.05174363381428426
2025-12-31,232.905,232.99,230.12,230.82,24383749.0,AMZN,228.77249999999998,,-0.007353889820668313,0.011073506880660068,0.044009227011624796
2026-01-02,231.34,235.458,224.7,226.5,51456229.0,AMZN,228.4785,,-0.018715882505848658,0.01166425113453459,0.024469672983853386
2026-01-05,228.84,234.0,227.18,233.06,49733348.0,AMZN,228.67600000000002,231.8284,0.028962472406180995,0.013054386245518617,0.054140847618617594
2026-01-06,232.1,243.18,232.07,240.93,53764677.0,AMZN,229.246,232.2252,0.03376812837895815,0.014980866923350688,0.08973721109050681
2026-01-07,239.61,245.29,239.52,241.56,42236531.0,AMZN,229.9795,232.5722,0.0026148673888681806,0.014612878308001799,0.09258672938622348
2026-01-08,243.06,246.41,241.88,246.29,39509844.0,AMZN,230.898,232.95860000000002,0.01958105646630237,0.01506350080831581,0.11398073182866764
2026-01-09,244.568,247.86,242.24,247.38,34559961.0,AMZN,231.67800000000003,233.32119999999998,0.00442567704738317,0.014754214015880602,0.11891085078474894
2026-01-12,246.73,248.94,245.96,246.47,35867770.0,AMZN,232.4875,233.6446,-0.0036785512167515355,0.014669181929760794,0.11479487991315818
2026-01-13,246.53,247.66,240.25,242.6,38371778.0,AMZN,233.308,234.0394,-0.015701708118635138,0.0145185163371353,0.0972906960966129
2026-01-14,241.15,241.28,236.22,236.65,41410578.0,AMZN,234.01350000000002,233.888,-0.024525968672712284,0.015223059614497011,0.07037857885928878
2026-01-15,239.31,240.65,236.63,238.18,43003571.0,AMZN,234.79449999999997,233.5716,0.006465244031269801,0.015221522719043605,0.07729883757745792
2026-01-16,239.085,239.57,236.41,239.12,45888283.0,AMZN,235.68700000000004,233.3676,0.003946595012175758,0.015063208353867251,0.08155049979646378
2026-01-20,233.76,235.09,229.34,231.0,46959464.0,AMZN,235.89900000000003,232.9836,-0.03395784543325531,0.016456278258290876,0.04482337509611534
2026-01-21,231.085,232.3,226.88,231.31,47276090.0,AMZN,236.09699999999998,232.74900000000002,0.001341991341991422,0.01645245758664567,0.046225519019404526
2026-01-22,234.05,235.72,230.9,234.34,31913325.0,AMZN,236.3925,232.5476,0.013099303964376752,0.016657468862963643,0.05993034510832751
2026-01-23,234.955,240.45,234.57,239.16,33778478.0,AMZN,236.74349999999998,232.3628,0.020568404881795566,0.016886769512916924,0.08173142159301694
2026-01-26,239.98,240.95,237.54,238.42,32825530.0,AMZN,237.0455,232.14919999999998,-0.003094162903495623,0.01691958573623477,0.0783843683567782
2026-01-27,239.685,244.88,238.08,244.68,37815946.0,AMZN,237.65350000000004,232.1588,0.02625618656153006,0.01780368101149509,0.10669862951739151
